Bin No,Bin Type,Street,Ward-DED,LEA,DCC Area,NG Eastings,NG Northings,ITM Eastings,ITM Northings,Date surveyed,Advert Space,Used Advert space,Cig Butt container,Location: Footpath,Location: Residential,Location: Retail/Shop,Location:School,Location: Public Building,Location: Park,Location: Other,Damaged,Accessible,Depot,BIDS area,Fingal Co Co,South Dublin Co Co,DLR Co Co,Other,CBD Area
2075025,A,HENRY STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315626,234595,715552,734621,03/03/2008,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075026,A,HENRY STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315664,234596,715590,734622,03/03/2008,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075027,A,HENRY STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315665,234608,715591,734634,03/03/2008,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075028,A,HENRY STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315687,234604,715613,734630,03/03/2008,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075029,A,HENRY STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315691,234617,715617,734643,03/03/2008,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075030,A,EDEN QUAY,NORTH CITY,NORTH INNER CITY,CENTRAL,316099,234460,716025,734486,03/03/2008,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075031,A,HENRY STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315700,234609,715626,734635,03/03/2008,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075032,A,HENRY STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315713,234612,715639,734638,03/03/2008,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075033,A,HENRY STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315728,234617,715654,734643,03/03/2008,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075034,A,HENRY STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315728,234625,715654,734651,03/03/2008,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075035,A,HENRY STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315751,234623,715677,734649,03/03/2008,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075036,A,HENRY STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315759,234634,715685,734660,03/03/2008,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075037,A,HENRY STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315770,234629,715696,734655,03/03/2008,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075038,A,HENRY STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315785,234643,715711,734669,03/03/2008,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075039,A,HENRY STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315789,234635,715715,734661,03/03/2008,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075040,A,HENRY STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315810,234641,715736,734667,03/03/2008,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075041,A,HENRY STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315825,234645,715751,734671,03/03/2008,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075042,A,HENRY STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315834,234656,715760,734682,03/03/2008,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075043,A,HENRY STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315843,234650,715769,734676,03/03/2008,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075044,A,HENRY STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315851,234661,715777,734687,03/03/2008,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075045,A,HENRY STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315862,234656,715788,734682,03/03/2008,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075046,A,HENRY STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315861,234664,715787,734690,03/03/2008,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075047,A,WOLFE TONE PARK,NORTH CITY,NORTH INNER CITY,CENTRAL,315479,234505,715405,734531,28/02/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,PARK,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075048,A,WOLFE TONE PARK,NORTH CITY,NORTH INNER CITY,CENTRAL,315462,234493,715388,734519,28/02/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,PARK,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075049,A,WOLFE TONE PARK,NORTH CITY,NORTH INNER CITY,CENTRAL,315446,234499,715372,734525,28/02/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,PARK,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075050,E,PARNELL STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315348,234651,715274,734677,07/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075051,A,JERVIS STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315474,234561,715400,734587,28/02/2008,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075052,A,JERVIS STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315478,234579,715404,734605,28/02/2008,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075053,A,JERVIS STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315466,234599,715392,734625,28/02/2008,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075054,E,PARNELL STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315459,234694,715385,734720,07/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TAXI RANK,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075055,E,PARNELL STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315502,234718,715428,734744,07/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,RESTAURANT,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075056,A,WOLFE TONE PARK,NORTH CITY,NORTH INNER CITY,CENTRAL,315487,234506,715413,734532,28/02/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,PARK,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075057,A,WOLFE TONE PARK,NORTH CITY,NORTH INNER CITY,CENTRAL,315469,234482,715395,734508,28/02/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,PARK,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075058,A,WOLFE TONE PARK,NORTH CITY,NORTH INNER CITY,CENTRAL,315477,234474,715403,734500,28/02/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,PARK,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075059,A,PARNELL STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315665,234830,715591,734856,07/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,SHOPPING CENTRE,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075060,A,PARNELL STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315683,234845,715609,734871,07/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075061,A,PARNELL STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315696,234854,715622,734880,07/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,SHOPPING CENTRE,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075062,A,PARNELL STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315711,234870,715637,734896,07/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,HOTEL,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075063,A,PARNELL STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315717,234875,715643,734901,07/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,HOTEL,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075064,A,WOLFE TONE PARK,NORTH CITY,NORTH INNER CITY,CENTRAL,315488,234472,715414,734498,28/02/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,PARK,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075065,A,JERVIS STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315515,234428,715441,734454,28/02/2008,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,SHOPPING CENTRE,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075066,A,ABBEY STREET LOWER,NORTH CITY,NORTH INNER CITY,CENTRAL,315984,234519,715910,734545,05/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075067,A,ABBEY STREET LOWER,NORTH CITY,NORTH INNER CITY,CENTRAL,315979,234533,715905,734559,05/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075068,A,ABBEY STREET LOWER,NORTH CITY,NORTH INNER CITY,CENTRAL,316014,234544,715940,734570,05/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075069,A,ABBEY STREET LOWER,NORTH CITY,NORTH INNER CITY,CENTRAL,316019,234527,715945,734553,05/03/2008,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075070,A,ABBEY STREET LOWER,NORTH CITY,NORTH INNER CITY,CENTRAL,316051,234554,715977,734580,05/03/2008,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075071,A,ABBEY STREET LOWER,NORTH CITY,NORTH INNER CITY,CENTRAL,316100,234566,716026,734592,05/03/2008,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075072,A,ABBEY STREET LOWER,NORTH CITY,NORTH INNER CITY,CENTRAL,316109,234555,716035,734581,05/03/2008,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,THEATRE,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075073,A,ABBEY STREET LOWER,NORTH CITY,NORTH INNER CITY,CENTRAL,316119,234572,716045,734598,05/03/2008,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,BUSSTOP,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075074,A,ABBEY STREET LOWER,NORTH CITY,NORTH INNER CITY,CENTRAL,316145,234581,716071,734607,05/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,LOTTERY HQ,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075075,A,ABBEY STREET LOWER,NORTH CITY,NORTH INNER CITY,CENTRAL,316178,234592,716104,734618,05/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075076,A,ABBEY STREET LOWER,NORTH CITY,NORTH INNER CITY,CENTRAL,316186,234578,716112,734604,05/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,VHI,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075077,A,ABBEY STREET LOWER,NORTH CITY,NORTH INNER CITY,CENTRAL,316208,234585,716134,734611,05/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075078,A,ABBEY STREET UPPER,NORTH CITY,NORTH INNER CITY,CENTRAL,315525,234423,715451,734449,27/02/2008,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075079,A,ABBEY STREET UPPER,NORTH CITY,NORTH INNER CITY,CENTRAL,315563,234434,715489,734460,27/02/2008,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075081,A,ABBEY STREET MIDDLE,NORTH CITY,NORTH INNER CITY,CENTRAL,315688,234467,715614,734493,27/02/2008,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075082,A,ABBEY STREET MIDDLE,NORTH CITY,NORTH INNER CITY,CENTRAL,315715,234459,715641,734485,27/02/2008,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075083,A,ABBEY STREET MIDDLE,NORTH CITY,NORTH INNER CITY,CENTRAL,315752,234478,715678,734504,27/02/2008,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075084,A,ABBEY STREET MIDDLE,NORTH CITY,NORTH INNER CITY,CENTRAL,315773,234473,715699,734499,27/02/2008,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075085,A,ABBEY STREET MIDDLE,NORTH CITY,NORTH INNER CITY,CENTRAL,315792,234489,715718,734515,27/02/2008,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075086,A,ABBEY STREET MIDDLE,NORTH CITY,NORTH INNER CITY,CENTRAL,315849,234500,715775,734526,27/02/2008,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075087,A,ABBEY STREET MIDDLE,NORTH CITY,NORTH INNER CITY,CENTRAL,315848,234488,715774,734514,27/02/2008,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075088,A,ABBEY STREET MIDDLE,NORTH CITY,NORTH INNER CITY,CENTRAL,315905,234497,715831,734523,27/02/2008,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075089,A,ABBEY STREET MIDDLE,NORTH CITY,NORTH INNER CITY,CENTRAL,315922,234500,715848,734526,27/02/2008,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075090,A,ABBEY STREET MIDDLE,NORTH CITY,NORTH INNER CITY,CENTRAL,315904,234510,715830,734536,27/02/2008,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075091,E,CAPEL STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315389,234298,715315,734324,03/03/2008,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075092,H,CAPEL STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315367,234393,715293,734419,07/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075093,H,CAPEL STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315384,234395,715310,734421,07/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075094,H,CAPEL STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315363,234409,715289,734435,07/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075095,H,CAPEL STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315370,234410,715296,734436,07/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075096,H,CAPEL STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315364,234431,715290,734457,07/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075097,H,CAPEL STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315358,234454,715284,734480,07/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075098,H,CAPEL STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315353,234452,715279,734478,07/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075099,H,CAPEL STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315342,234493,715268,734519,07/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075100,H,CAPEL STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315336,234517,715262,734543,07/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075101,H,CAPEL STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315343,234519,715269,734545,07/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075102,E,CAPEL STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315340,234534,715266,734560,07/03/2008,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075103,E,CAPEL STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315323,234561,715249,734587,07/03/2008,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075104,E,PRINCES STREET NORTH,NORTH CITY,NORTH INNER CITY,CENTRAL,315821,234572,715747,734598,21/02/2008,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075105,E,CAPEL STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,315315,234633,715241,734659,07/03/2008,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2075106,A,MARLBOROUGH STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,316093,234538,716019,734564,05/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,THEATRE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2075107,A,MARLBOROUGH STREET,NORTH CITY,NORTH INNER CITY,CENTRAL,316098,234522,716024,734548,05/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,THEATRE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2075108,A,BACHELORS WALK,NORTH CITY,NORTH INNER CITY,CENTRAL,315950,234422,715876,734448,07/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2075109,A,BACHELORS WALK,NORTH CITY,NORTH INNER CITY,CENTRAL,315939,234416,715865,734442,07/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2075110,A,BACHELORS WALK,NORTH CITY,NORTH INNER CITY,CENTRAL,315921,234409,715847,734435,07/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2075111,A,BACHELORS WALK,NORTH CITY,NORTH INNER CITY,CENTRAL,315903,234396,715829,734422,07/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2075112,A,BACHELORS WALK,NORTH CITY,NORTH INNER CITY,CENTRAL,315888,234389,715814,734415,07/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2075113,A,BACHELORS WALK,NORTH CITY,NORTH INNER CITY,CENTRAL,315818,234361,715744,734387,07/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2075114,A,BACHELORS WALK,NORTH CITY,NORTH INNER CITY,CENTRAL,315799,234353,715725,734379,07/03/2008,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2075115,A,BACHELORS WALK,NORTH CITY,NORTH INNER CITY,CENTRAL,315725,234322,715651,734348,07/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2075116,A,ORMOND QUAY LOWER,NORTH CITY,NORTH INNER CITY,CENTRAL,315671,234299,715597,734325,07/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2075117,A,ORMOND QUAY LOWER,NORTH CITY,NORTH INNER CITY,CENTRAL,315637,234289,715563,734315,07/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2075118,A,ORMOND QUAY LOWER,NORTH CITY,NORTH INNER CITY,CENTRAL,315562,234275,715488,734301,07/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2075119,A,BOARDWALK,NORTH CITY,NORTH INNER CITY,CENTRAL,315340,234240,715266,734266,07/03/2008,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,BOARDWALK,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
